token_id,token,cosine_similarity
72995,<|endoftext|>,0.8743761
117744,à¹ģà¸¥à¸°,0.9258977
68281,....Ċ,0.92774403
122079,Ġà¹ģà¸¥à¸°,0.93321913
145270,ĠÐ¸,0.9334691
140358,âĢ¦Ċ,0.9380896
46345,âĢ¦.,0.93965834
83085,ĉthis,0.9403991
67202,ï»¿using,0.9431256
20105,ĠĊĊĊ,0.94534665
29607,ĠĠĠĠĠĠĠĠĊĊ,0.94689846
103275,Ġ×ķ,0.9470185
86446,ãĢĤï¼Ī,0.949056
114318,ç¾İèģĶåĤ¨,0.9491289
144017,âĢ¦..,0.9494525
114921,}ĊĊĊ,0.94990706
102527,âĢķâĢķ,0.95012176
141882,æĿİæŁĲ,0.95040953
9990,;ĊĊĊ,0.9504489
102447,ĉprint,0.95093423
95849,ĠÐĶÐ»Ñı,0.9515078
16629,âĢĭ,0.95248425
95353,ĉwhile,0.95282507
39548,ĉtry,0.95284873
83808,Ġ:)Ċ,0.95322967
141321,",int",0.95350075
76662,ĉpublic,0.9536779
8741,ĉwith,0.95387137
36791,âĢĮ,0.953916
81459,ĠĊĊĊĊ,0.9540168
102780,.ĊĊĊĊĊĊ,0.95430154
60317,"Â»,",0.95431894
71166,Ġ/**,0.95462847
125872,Ġ}ĊĊĊ,0.9547503
125064,æ²¡æľīå¤ªå¤§,0.95476294
102743,ØĮ,0.95482254
2572,.ĊĊĊĊ,0.9548301
84131,",G",0.9548429
78582,å¼łæŁĲ,0.954933
141461,')ĊĊĊ,0.95523727
3746,",P",0.95532477
138370,ĠÐļÐ°Ðº,0.95573753
110242,è½¦ä¼ģ,0.9558102
150653,)ĊĊĊĊ,0.95596135
105260,Â».,0.95614266
109135,ĠØĮ,0.9566859
62621,ĉthe,0.9567193
40739,åįĩçº§æĶ¹éĢł,0.9567948
95347,$this,0.95680547
67328,å®ŀè®Ń,0.9568065
27317,Ġ.....,0.9570321
12067,ä¸įä»ħå¦ĤæŃ¤,0.95720047
34375,ĠĠĠĠĠĠĠĠĊĠĠĠĠĠĠĠĠĊ,0.95722866
107662,ä¹Łä¸įéĶĻ,0.95733523
48453,Ā,0.9574945
40142,çļĩé©¬,0.9575635
69289,ä¿¡è®¿,0.9576767
124540,ÂĴ,0.95767796
18670,è¯Ĭæ²»,0.95771325
22703,ĠĠĠĠĠĠĠĠĠĠĠĊ,0.95780224
94400,ĠâĢķ,0.95784384
68481,è¢«åĳĬäºº,0.9578904
126128,ĠãĢĲ,0.9579939
86515,åİŁåĳĬ,0.95799994
112899,ĠÐ¸Ð»Ð¸,0.95802563
103809,"ĠÂ»,",0.9580382
106191,æĪªèĩ³çĽ®åīį,0.95809746
70839,å¸ħæ°Ķ,0.95813274
72342,æ±½è½¦äº§ä¸ļ,0.9581485
130289,å°ıä¼ĻåŃĲ,0.9581527
109348,à¸Ĥà¸Ńà¸ĩ,0.9581597
27046,Ġ×ľ,0.9581735
44737,ä¸»åĬĽåĨĽ,0.95831215
84461,èħ¾é£ŀ,0.9584093
146406,é«ĺéĢŁå¢ŀéķ¿,0.9585329
21984,",!",0.958534
34256,ĠĠĠĠĊĠĠĠĠĊ,0.95859134
123175,ĠØ¯Ø±,0.95870924
114310,ç½ĳåºĹ,0.9588052
13320,ä¸¾åĬŀäºĨ,0.9588847
95120,ç»Ŀå¯¹æĺ¯,0.9590476
45982,ĠÐ§ÑĤÐ¾,0.95905095
26757,){ĊĊ,0.9590703
23511,ĠÐ¢Ð°Ðº,0.95909965
22804,ĠÐ½Ðµ,0.95916986
5340,",H",0.9593315
91134,éĿŀéģĹ,0.9594114
91131,éļĨéĩį,0.95941854
2125,å®īå¾½çľģ,0.95950854
26515,ĉand,0.9595302
150119,ä»İä¸ļäººåĳĺ,0.95958
140837,ĊĊĊĊ,0.959584
69149,ĠâĢ¦.,0.95964116
51909,Ġë°ı,0.9596822
97148,åħīä¼ıåıĳçĶµ,0.95968705
77314,ç§¯æ·Ģ,0.95970243
73922,âĢİ,0.95978224
139542,åİ»åĮ»éĻ¢,0.95982677
88109,?s,0.9598656
55158,Ġ[âĢ¦,0.9598838
67731,î,0.9599253
124964,ä¿Ŀé©¾æĬ¤èĪª,0.95998514
74493,åĪĺæŁĲ,0.96001613
11335,Ġ×©×ľ,0.96006584
49704,éĽĨèģļ,0.9600794
28506,ĉĉĉĉĊ,0.9600986
64093,æĪ¿ä¼ģ,0.9601227
30744,æį®æĤī,0.960144
131387,",self",0.9601593
7080,è§Ĥæĳ©,0.96022344
142654,è¯±åıĳ,0.9604281
26416,æ´½è°Ī,0.9604766
82896,ĉin,0.9605245
71934,è¿ĳåĩłå¹´,0.9605431
69633,å®īåħ¨äºĭæķħ,0.9605535
124801,é©¾é©¶è¯ģ,0.96063673
45362,å¼Ģå±ķäºĨ,0.9607409
23403,ĉString,0.9607724
24259,ä¹ĻèĤĿ,0.9607794
62042,å°±åı¯ä»¥äºĨ,0.96078736
109278,æıŃç§ĺ,0.96089613
145515,å¤įåį°ä»¶,0.9610337
82540,);//,0.9610697
116567,",(",0.9610783
141308,ĉself,0.96108186
35562,Ġ-*-,0.96108645
28571,",R",0.96109164
76058,è¿ĺç®Ĺ,0.96111965
120649,è´µéĩĳå±ŀ,0.9611256
121070,Ġ[âĢ¦],0.9611312
10434,..Ċ,0.961168
21598,çĶĺèĤĥçľģ,0.96119916
98245,å»ºçŃĳä¸ļ,0.9612031
51485,åıĤä¿Ŀ,0.9612311
20729,",D",0.9613148
47452,éĶĤçĶµæ±ł,0.9613194
84310,Ġ×¡,0.96134555
24638,ä¸ļåĨħäººå£«,0.96137786
72132,æĮ£éĴ±,0.9614121
20110,ĉdouble,0.96147436
73232,åĪĩåħ¥çĤ¹,0.96147835
49142,æĹ¶éĹ´èĬĤçĤ¹,0.96150154
91354,Ġâĸł,0.96152735
97305,ĠĊĠĊ,0.96153384
67793,ĠÐĿÐ°,0.96162945
17962,æ·Ħåįļ,0.961645
75119,æĪĳä»¬çİ°åľ¨,0.9616848
96582,æİ¥åľ°æ°Ķ,0.961687
44686,å°ıå¹ħ,0.9617219
23642,çłĶåŃ¦,0.96172905
71404,æłĩéħį,0.9617799
59608,);ĊĊĊ,0.9618517
135400,",re",0.96193373
21237,éĢĢå½¹åĨĽäºº,0.9619608
13885,å¤§åĬĽæĶ¯æĮģ,0.9619708
100320,ĉstd,0.9619739
64542,æ¯Ķè¾ĥå¥½,0.96197593
93423,ĠĠĠĠĠĠĠĠĠĠĠĠĊĊ,0.96202123
58095,çŁ¥åĲįä¼ģä¸ļ,0.9620284
39090,ç®¡ç½ĳ,0.9620302
136631,äºĮåŃ£åº¦,0.96204233
41433,æĸ°éĽ¶åĶ®,0.96205133
105662,è¯ķç®¡å©´åĦ¿,0.96207315
141737,åĨĻåŃĹæ¥¼,0.9621038
41012,ä½łçİ°åľ¨,0.96210814
132292,=[]Ċ,0.96215576
82699,åº·åħ»,0.96221197
88259,æĤ£åĦ¿,0.9622418
30987,æľīæľºç»ĵåĲĪ,0.9622419
112459,åıĳè¡Įäºº,0.96225685
87339,ĉR,0.9622797
51198,çİĭæŁĲ,0.9622954
151401,ĠÙĪ,0.96233416
18424,ĉSystem,0.96238935
124342,åĪ©å¥½,0.9624032
103427,Ġ......,0.9624553
48511,åįĬä¸ªå°ıæĹ¶,0.9625271
1068,å·²çĦ¶,0.9625411
131635,ç»ĺæľ¬,0.9625446
37528,æĲŀå®ļ,0.9625668
125350,ĉstring,0.96256715
8695,ç»´æĿĥ,0.9626024
120612,ĉĉĠĠĠ,0.9626354
151273,ä¹ıåĬĽ,0.96265566
70470,ä¸ļæĢģ,0.9626603
112440,æ¶Īè´¹åįĩçº§,0.9626699
145376,èĲ½å¹ķ,0.96270776
114398,åĮ»æ²»,0.9627079
127701,&nbsp,0.9627467
125468,ä¸įä¸Ģæł·çļĦ,0.9627516
64350,è¸Ĭè·ĥ,0.9627737
126812,å°ıå¾®,0.9627809
37387,âĢ¦I,0.96283185
60731,Ġ×Ļ,0.9628836
64284,çĻ«çĹ«çĹħ,0.9629468
72716,æµ·åįĹçľģ,0.9629625
130153,èģĶæīĭ,0.96296275
46579,æķ°æİ§,0.96297574
118059,å¹¿å¤§ç¾¤ä¼Ĺ,0.9630027
105076,å¾®åĪĽ,0.96300983
63699,",l",0.9630132
69598,è¿Ļç¬Ķ,0.96303093
9482,ä¸Ńå°ıåŃ¦çĶŁ,0.9630532
124286,å®£ä¼łçīĩ,0.96307176
5138,çĶŁçī©åĮ»èį¯,0.96309364
95735,æĿİåħĪçĶŁ,0.96309555
79138,åħ»èĢģæľįåĬ¡,0.9631114
78649,è°ĪåıĬ,0.96313465
96148,åħ¨çº¿,0.96313906
117611,æ°ĳèŃ¦,0.9631531
129659,"(""../",0.96317595
75075,âĢĻa,0.9631814
98775,ä¹Ļæĸ¹,0.9632008
58546,;(,0.9632025
54699,è¿Ľåħ¥åĪ°,0.9632273
90283,åĽŀæļĸ,0.9632314
49205,èĩªæŁ¥,0.96323204
88462,ç»¿èī²éĢļéģĵ,0.9633137
55561,åģ¥åº·äº§ä¸ļ,0.96331394
95127,ĉget,0.9633155
119161,Ġ×,0.9633194
38628,ä¹Łå¼Ģå§ĭ,0.9633527
2700,çĶŁçĮª,0.96338224
53073,éĥ½ä¼ļæľī,0.96339154
99074,çģ«çĪĨ,0.96339214
131149,å§ĭç»ĪåĿļæĮģ,0.9633927
33088,æĺ¯æĢİæł·,0.9634467
71527,ç´§æī£,0.963466
69045,Ġĉ,0.96347463
103332,åĬłæĮģ,0.9635111
30590,å¥³æĢ§æľĭåıĭ,0.9635119
67690,æķ´æĶ¹,0.96352345
77000,à¸«à¸£,0.9635472
139115,Ġ[*,0.9635547
108182,åĨľèµĦ,0.96356267
116919,Ġaucun,0.9635635
85101,å°±ä¸ļå²Ĺä½į,0.9635653
67247,è¯ĬçĸĹ,0.96356875
65978,ç§¸ç§Ĩ,0.96359885
91887,åĪĽæĸ°åŀĭ,0.9636457
81171,æĹħæ¸¸èµĦæºĲ,0.96365356
100916,ä¸ĩç§ĳ,0.9636676
23700,åģļå¤§åģļå¼º,0.9636775
125600,èµĭèĥ½,0.96367913
106265,ä¸ŃåĽ½æ±½è½¦,0.96368426
26332,=this,0.96369326
133500,æľ¬èµĽåŃ£,0.9637104
12761,åºĶè¯¥æĢİä¹Ī,0.96371984
135733,å¤§æ¶¨,0.9637401
144065,èİ·å¾ĹæĦŁ,0.96374273
52630,å¿ĥä»ªçļĦ,0.96375066
79578,ï¿½,0.9637512
21055,æıŃçīĮ,0.96377915
8874,ç»µéĺ³,0.9638299
34374,Ġhaar,0.9638338
15998,å¤§åĴĸ,0.9638363
56344,âĢĿ;,0.9638434
51012,å°±è¡ĮäºĨ,0.9638655
65250,ĠĠĠĠĠĠĠĠĠĠĠĠčĊ,0.9638941
18757,ï¼ĳ,0.9639
62010,éĩĳèŀįä¸ļ,0.9639468
108225,Ġtgt,0.96395755
150334,æĬĹçĸ«,0.9639813
97440,åİŁä»¶,0.9639898
87674,æııåĨĻ,0.96399105
78373,ĠÐĴÑģÐµ,0.9639937
12423,å°ĨæĮģç»Ń,0.96399605
89073,éĻįä»·,0.96401554
60194,è¯ģçĽĳä¼ļ,0.9640241
108068,Ġ×Ķ,0.96403366
124727,åĲĪèµĦåħ¬åı¸,0.9640399
8150,éĺħåİĨ,0.9640478
93535,ÙĢ,0.9640799
137746,é«ĺéĢŁåıĳå±ķ,0.9640851
66376,æ¬§åĨł,0.96410096
29107,Ġà¹Ģ,0.9641095
57244,æĮīè§Ħå®ļ,0.96411645
125526,ĉĊĊ,0.96412027
4136,ï¼ĵ,0.96413493
132880,Ġ×¤,0.9641403
62108,è´¨éĩıå®īåħ¨,0.96415186
111995,å¿ħçĦ¶ä¼ļ,0.9641528
81152,çķľç¦½,0.9641645
13007,ä¸°ç¡ķ,0.96417665
97769,ĠÐŁÐ¾,0.9641867
134153,äºĨå¥½å¤ļ,0.9641949
141965,æĪĸè®¸æĺ¯,0.9642056
90903,çİ¯åį«,0.9642166
125481,ãĢĢ,0.96425414
30803,èµİåĽŀ,0.9642812
6892,ç¬¬ä¸īåŃ£åº¦,0.96429074
43822,ä¹±è±¡,0.964292
81539,æľ¬æ¬¡äº¤æĺĵ,0.9643029
60366,çł¼,0.9643042
41450,Usuario,0.96430975
28888,å®£è®²,0.9643215
17934,âĢ¦ĊĊ,0.96432155
40820,èĮħåı°,0.964337
149542,ĠassertThat,0.9643668
119638,Ġhatte,0.9643746
42637,åĨ·éĵ¾,0.9643932
35959,çŃĶçĸĳ,0.96439636
55235,åºķæ°Ķ,0.96440804
112514,ç»¼åĲĪåĪ©çĶ¨,0.9644233
59611,è¯¾æĸĩ,0.9644289
412,åħļåĳĺå¹²éĥ¨,0.9644493
66655,äºĨæĪĳçļĦ,0.96446705
61873,..ĊĊ,0.964474
150573,ä¸Ńèį¯æĿĲ,0.9644789
146448,ä»·éĴ±,0.9644948
5252,æĪĸå¤ļæĪĸå°ĳ,0.9644995
107010,çĻ½çĻľé£İ,0.96450734
62797,åħīä¼ı,0.9645431
62076,å¼ĢåºĹ,0.96456766
61281,æī¬å°ĺ,0.9645698
131159,å°ĳåĲĥ,0.96457857
28122,à¹ĥà¸Ļ,0.9645853
85951,ĉprintf,0.96459424
49210,é»ĳåĲįåįķ,0.96460783
129269,Ġ×ķ×Ķ,0.9646113
2547,(){čĊ,0.9646184
43086,Ġ'../../,0.9646226
134163,è¿ĺæĺ¯è¦ģ,0.9646557
135055,èģĮä¸ļéģĵå¾·,0.9646564
129445,æ²Īéĺ³,0.96469975
114378,èį£èİ·,0.9647131
63713,çļĦåĲĦé¡¹,0.96472657
100569,âĢķ,0.96473074
32516,())ĊĊĊ,0.9647484
76250,ĉelse,0.9647758
41951,çĻ¾åĪĨä¹ĭ,0.9647793
20635,åıĳå±ķåİĨç¨ĭ,0.96478117
99215,éĤ£ä½ł,0.96482724
105954,çķĻå®ĪåĦ¿ç«¥,0.96483386
15599,Ġà¦,0.964843
4513,æ³īå·ŀ,0.9648638
86886,çľŁåĪĩ,0.96486735
54127,ä»įæĹ§,0.9648694
146656,æ¥¼å¸Ĥ,0.96487296
65392,åı¯åĪĨä¸º,0.9648818
109122,å¹¿å¤§å¸Ĥæ°ĳ,0.96488774
97320,........,0.9648949
102861,å¼Ģå·¥,0.96490014
114976,åı¯è°ĵæĺ¯,0.96492296
37983,çĲĨè´¢äº§åĵģ,0.964926
130788,è´«åĽ°æĪ·,0.9649329
101584,éĹºèľľ,0.96493757
25138,ĠĠĠĠĊĊ,0.96493864
71056,ĉList,0.964958
113137,ç¼©æ°´,0.96496093
22024,ä¸įåıªæĺ¯,0.96496403
124018,èĦ±è´«èĩ´å¯Į,0.96497095
63894,èĪĴå¿ĥ,0.96497476
31424,çĸıå¯¼,0.96497965
37066,ä¹¦é¦Ļ,0.9649855
110063,äº§å¦ĩ,0.9649893
48064,çıŃç»Ħ,0.9650026
71704,ç¨³æŃ¥æİ¨è¿Ľ,0.96500516
74993,çĬ¯ç½ªå«Įçĸĳ,0.9650188
20730,ä¼ļè®©ä½ł,0.9650217
129082,åĽ¢ä¼Ļ,0.9650422
18252,ĠÂł,0.96504784
147565,æĭ¼å¤ļå¤ļ,0.96504915
6691,""")ĊĊĊ",0.96504986
67652,æĸ½å·¥åįķä½į,0.96507037
20313,éĩĳä»·,0.96507937
2906,ï¼Ĳ,0.9650813
94424,ĠÑĩÐµÐ»Ð¾Ð²ÐµÐºÐ°,0.9651216
130126,çŃ¾è®¢äºĨ,0.96512616
7899,æ²¡éĹ®é¢ĺ,0.96513367
95392,åħ³èģĶäº¤æĺĵ,0.9651395
77357,å®ŀä½ĵç»ıæµİ,0.9651632
80261,åĽŀåįĩ,0.96517134
25826,ä»ĭç»įä¸Ģä¸ĭ,0.9651761
66490,æľīæĦıæĢĿçļĦ,0.96519357
66825,Ġ×Ķ×ŀ,0.96519476
49268,åķĨåľĪ,0.9651968
76933,",E",0.9652347
146964,'=>,0.96523565
95015,ĠÐĳ,0.9652569
116905,éľ¸æ°Ķ,0.96528137
82113,'''Ċ,0.96528995
149561,éĽĦåİļ,0.96529365
104965,ç¡ķå£«åŃ¦ä½į,0.9652939
95244,åĨľæ°ĳå·¥,0.96530956
24944,æī«çłģ,0.965318
134863,çŃīè¯¸å¤ļ,0.9653214
27836,åīįä¸īåŃ£åº¦,0.9653287
46300,ĉa,0.96532965
137270,å¤§åĬĽåıĳå±ķ,0.96534145
54748,æ°¢èĥ½,0.9653418
71814,ĉE,0.9653536
36554,äºĨå¾Īä¹ħ,0.9653671
83450,è£ħä¿®åħ¬åı¸,0.9653989
134193,è¿ĩæĪ·,0.96539974
48441,éļĨéĩįä¸¾è¡Į,0.96540064
44822,ç»ıèĲ¥èĮĥåĽ´,0.9654204
108094,çħħ,0.9654316
11319,",res",0.96543396
10557,è·¯æ¼Ķ,0.96543884
87680,ä¸ºå¥ĳæľº,0.9654537
50212,åħ¨æ°ĳåģ¥èº«,0.96545935
148413,çĥŁèĬ±çĪĨç«¹,0.9654621
76248,å®Ŀå¦Ī,0.9654639
105835,ä¸ĵé¡¹æķ´æ²»,0.9654683
50300,åĬ³åĬ¨èĢħ,0.9654727
1726,éĹ®è¯¢,0.96547645
30002,åįģåĩłå¹´,0.9654777
143976,Ġ×Ĳ,0.9654982
83648,çº¢çº¿,0.9655024
40033,æĦĪåıĳ,0.9655178
2189,ç¼ľ,0.9655181
120045,ï»¿,0.9655181
100539,è¿Ļæī¹,0.9655319
84357,æµİå®ģ,0.9655435
86680,ĠdÃ©sormais,0.96555114
29167,æ·±èĢķ,0.96556103
120850,)čĊčĊčĊ,0.96557415
112226,èģĮèĥ½éĥ¨éĹ¨,0.96558285
132345,Ġesos,0.9655999
106326,æĸĩåĮĸæĹħæ¸¸,0.96560013
144478,Ġsudah,0.9656034
131610,æĶ¿çŃĸæİªæĸ½,0.96563554
39093,è¿Ŀæ³ķçĬ¯ç½ª,0.96564126
144267,åŃµåĮĸåĻ¨,0.96564746
80017,'){Ċ,0.9656526
108701,å¾Ĺå¤©çĭ¬åİļ,0.9656653
136520,èµĦæºĲä¼ĺåĬ¿,0.9656827
124769,ä¸įå¿ĺåĪĿå¿ĥ,0.9656832
64502,",start",0.96568453
95799,ç»Ŀå¯¹ä¸įä¼ļ,0.9656892
33147,å¯Ĵåģĩ,0.9656906
2838,ä¸Ĭå²Ĺ,0.9656928
115639,é©¾çħ§,0.9657053
82197,Ġ[`,0.9657114
117180,è°ĥä¾ĥ,0.9657177
63522,åĽºå®ļèµĦäº§,0.96572185
16339,èĲ¥éĢłèī¯å¥½,0.9657396
37433,æĮģç»Ńæİ¨è¿Ľ,0.96575356
96604,']=,0.96576256
35454,åĽłåľ°åĪ¶å®ľ,0.9657631
144930,éĻįå¹ħ,0.9657661
39556,æģĲæĢķ,0.96576667
64961,çĶŁäº§ä¼ģä¸ļ,0.9657713
70031,ĠÐĽ,0.96577466
57477,ĉIn,0.9657757
50193,çĹħåĽł,0.9657902
135112,ä¸ĭéĿ¢å°±,0.9657957
17636,é¢ĳé¢ĳ,0.9657987
47351,Ġlvl,0.9658138
61165,)==,0.9658358
39291,ĉis,0.9658433
120020,æľįåĬ¡èĥ½åĬĽ,0.96587
84696,åĬłæģ¯,0.96587145
122127,",max",0.96588826
122199,åĪ¶è®¢,0.96589285
93912,çŃīä¸Ģæī¹,0.96590245
51773,èŃ¦ç¤ºæķĻèĤ²,0.965906
90675,è¦ģåıĬæĹ¶,0.96591306
131674,ç¬¬ä¸ĢæĹ¶éĹ´,0.96591973
33840,è°ĪæģĭçĪ±,0.96592855
121847,ä¸įå°ĳäºº,0.9659432
141623,æĸĩåĪĽ,0.9659445
91345,çĶĺèĤĥ,0.9659462
137737,ĠĠĠĠĉ,0.9659477
131339,å¼łå®¶çķĮ,0.9659679
30813,é¡ºä¸°,0.96597207
23890,è¿ĺæĺ¯ä¼ļ,0.9659765
95383,åħ¨ç¤¾ä¼ļ,0.9659822
100305,âĢĺs,0.9659823
118128,åºŃå®¡,0.96598935
78040,!!!Ċ,0.96599925
101630,å¥³åŃ©åŃĲ,0.96601063
12794,è¯´ä¸įå®ļ,0.96601176
57829,ä½ľé£İå»ºè®¾,0.9660162
11958,åº§è°Ī,0.96601987
42767,éªĹå±Ģ,0.96602094
98278,æķĻåŃ¦è´¨éĩı,0.9660392
60084,æĬ¢éĻ©,0.96604127
78561,Ġ;),0.96605337
120532,ç§īæĮģ,0.96606153
110429,ĉG,0.9660616
75808,æĬĵå¥½,0.96610695
71238,ĉassert,0.9661088
117808,æ·®å®ī,0.9661193
44906,ĉvalue,0.96612066
70153,æį®äºĨè§£,0.9661314
61738,å·¥ä½ľå²Ĺä½į,0.96614015
133445,ĉprivate,0.96614087
143525,å¯¹äºİæĪĳä»¬,0.966165
77949,å°ıå§Ĳå§Ĳ,0.9661663
53129,æ¸ħåĩĢ,0.96617603
27990,ĉĉĉĊ,0.9661803
92403,çĶ¨äººåįķä½į,0.9661899
146095,",{",0.96623164
83699,ä¸ĵç§ĳ,0.9662388
23573,.ĊĊĊ,0.9662431
13928,åĢŁéĴ±,0.9662478
8702,åħħåĪĨèĤ¯å®ļ,0.96625274
100999,æ¬ºè´Ł,0.96626097
118454,è·»èº«,0.9662634
58520,ĠBasically,0.9662676
68358,è¯Ŀè¯ŃæĿĥ,0.96626794
4544,åĭŁéĽĨèµĦéĩĳ,0.9662825
34852,çīµæĮĤ,0.96630704
6035,ä¸Ģå¤§æī¹,0.9663142
25494,ç½ĳçº¦è½¦,0.96632504
